282,0
283,0
284,0
285,0
286,1
287,1
288,1
289,1
290,0
291,1
292,0
293,0
294,0
295,1
296,0
297,0
298,1
299,0
300,1
301,0
302,1
303,1
304,0
305,1
306,1
307,0
308,0
309,0
310,0
311,1
312,0
313,0
314,0
315,0
316,0
317,1
318,0
319,0
320,0
321,1
322,0
323,0
324,0
325,1
326,0
327,0
328,1
329,0
330,0
331,0
332,1
333,0
334,1
335,1
336,1
337,0
338,0
339,0
340,0
341,0
342,0
343,1
344,0
345,1
346,0
347,0
348,1
349,1
350,0
351,0
352,0
353,1
354,0
355,0
356,1
357,0
358,0
359,1
360,1
361,0
362,0
363,0
364,1
365,0
366,1
367,0
368,1
369,1
370,0
371,0
372,1
373,0
374,1
375,0
376,0
377,1
378,1
379,1
380,0
381,0
382,1
383,0
384,1
385,0
386,0
387,0
388,0
389,0
390,0
391,1
392,1
393,1
394,0
395,0
396,0
397,0
398,0
399,0
400,1
401,1
402,0
403,0
404,1
405,0
406,1
407,0
408,0
409,0
410,1
411,0
412,1
413,1
414,0
415,0
416,1
417,1
418,0
419,1
420,1
421,0
422,1
423,0
424,1
425,1
426,1
427,0
428,0
429,1
430,0
431,0
432,0
433,1
434,1
435,1
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,0
444,0
445,1
446,0
447,0
448,1
449,1
450,0
451,1
452,0
453,0
454,0
455,0
456,0
457,1
458,1
459,0
460,0
461,0
462,0
463,1
464,1
465,0
466,1
467,0
468,1
469,0
470,1
471,1
472,0
473,1
474,0
475,0
476,1
477,1
478,1
479,0
480,1
481,1
482,1
483,0
484,0
485,1
486,1
487,0
488,1
489,0
490,1
491,0
492,1
493,0
494,1
495,0
496,0
497,1
498,0
499,0
500,0
501,0
502,0
503,1
504,0
505,0
506,0
507,1
508,0
509,0
510,0
511,0
512,1
513,1
514,0
515,1
516,1
517,0
518,1
519,0
520,1
521,0
522,0
523,0
524,0
525,0
526,1
527,0
528,0
529,0
530,0
531,0
532,0
533,1
534,1
535,1
536,1
537,0
538,1
539,0
540,0
541,1
542,1
543,0
544,0
545,1
546,1
547,1
548,1
549,0
550,0
551,1
552,1
553,1
554,1
555,0
556,0
557,1
558,0
559,1
560,0
561,0
562,1
563,1
564,1
565,0
566,0
567,0
568,0
569,1
570,1
571,0
572,1
573,0
574,0
575,0
576,1
577,1
578,1
579,1
580,1
581,0
582,0
583,0
584,1
585,1
586,0
587,0
588,1
589,1
590,1
591,0
592,0
593,0
594,0
595,0
596,0
597,1
598,0
599,1
600,0
601,1
602,1
603,0
604,0
605,0
606,0
607,1
608,1
609,0
610,1
611,0
612,0
613,1
614,1
615,0
616,0
617,1
618,0
619,0
620,0
621,0
622,1
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,1
637,0
638,0
639,1
640,0
641,0
642,1
643,0
644,0
645,0
646,0
647,1
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,1
659,0
660,0
661,0
662,1
663,0
664,0
665,1
666,0
667,1
668,0
669,0
670,1
671,0
672,0
673,0
674,0
675,0
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,1
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,1
697,0
698,0
699,0
700,1
701,1
702,0
703,0
704,0
705,0
706,1
707,0
708,0
709,0
710,0
711,0
712,0
713,1
714,1
715,0
716,1
717,0
718,1
719,0
720,1
721,0
722,1
723,1
724,1
725,1
726,0
727,1
728,0
729,0
730,0
731,0
732,1
733,1
734,0
735,0
736,0
737,0
738,1
739,1
740,0
741,0
742,0
743,0
744,0
745,0
746,1
747,1
748,0
749,1
750,0
751,1
752,0
753,0
754,1
755,0
756,1
757,1
758,1
759,1
760,1
761,1
762,0
763,1
764,0
765,1
766,1
767,1
768,1
769,0
770,0
771,0
772,1
773,1
774,0
775,1
776,1
777,0
778,1
779,0
780,1
781,1
782,0
783,0
784,1
785,0
786,1
787,0
788,1
789,1
790,0
791,1
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,1
802,1
803,0
804,1
805,0
806,1
807,1
808,1
809,1
810,0
811,0
812,0
813,0
814,0
815,0
816,1
817,0
818,1
819,0
820,0
821,1
822,1
823,0
824,0
825,1
826,0
827,1
828,0
829,0
830,1
831,1
832,0
833,1
834,0
835,1
836,1
837,1
838,0
839,1
840,0
841,1
842,1
843,0
844,1
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,1
854,1
855,0
856,0
857,0
858,1
859,0
860,1
861,0
862,0
863,1
864,1
865,1
866,0
867,0
868,1
869,0
870,0
871,0
872,1
873,0
874,1
875,1
876,1
877,1
878,0
879,0
880,1
881,1
882,1
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,1
892,0
893,1
894,0
895,1
896,0
897,1
898,0
899,1
900,0
901,0
902,0
903,0
904,1
905,1
906,0
907,0
908,0
909,0
910,1
911,1
912,0
913,1
914,0
915,1
916,0
917,0
918,0
919,1
920,1
921,0
922,0
923,0
924,1
925,0
926,1
927,0
928,0
929,0
930,0
931,0
932,1
933,1
934,0
935,0
936,0
937,1
938,0
939,1
940,1
941,0
942,0
943,1
944,1
945,0
946,1
947,0
948,1
949,1
950,0
951,0
952,0
953,0
954,1
955,0
956,1
957,1
958,0
959,0
960,0
961,0
962,0
963,0
964,1
965,1
966,1
967,0
968,1
969,1
970,1
971,0
972,1
973,1
974,0
975,1
976,0
977,0
978,1
979,0
980,1
981,0
982,1
983,0
984,1
985,1
986,0
987,1
988,1
989,0
990,1
991,0
992,1
993,1
994,0
995,1
996,1
997,0
998,1
999,0
1000,1
1001,0
1002,0
1003,0
1004,0
1005,0
1006,1
1007,1
1008,1
1009,0
1010,1
1011,1
1012,0
1013,0
1014,1
1015,0
1016,0
1017,1
1018,1
1019,0
1020,0
1021,0
1022,1
1023,0
1024,0
1025,1
1026,1
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,1
1038,0
1039,1
1040,1
1041,0
1042,0
1043,0
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,0
1053,1
1054,0
1055,0
1056,1
1057,1
1058,0
1059,0
1060,0
1061,1
1062,0
1063,1
1064,0
1065,1
1066,0
1067,0
1068,0
1069,1
1070,0
1071,0
1072,1
1073,1
1074,0
1075,0
1076,1
1077,0
1078,0
1079,0
1080,0
1081,1
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,1
1089,1
1090,0
1091,0
1092,0
1093,1
1094,1
1095,0
1096,1
1097,1
1098,0
1099,0
1100,0
1101,1
1102,0
1103,0
1104,1
1105,0
1106,1
1107,0
1108,1
1109,0
1110,1
1111,0
1112,0
1113,1
1114,0
1115,0
1116,1
1117,1
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,0
1125,0
1126,1
1127,1
1128,0
1129,1
1130,0
1131,0
1132,0
1133,0
1134,0
1135,1
1136,0
1137,0
1138,0
1139,1
1140,0
1141,0
1142,0
1143,1
1144,0
1145,0
1146,1
1147,0
1148,0
1149,1
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,1
1157,1
1158,0
1159,1
1160,0
1161,0
1162,0
1163,1
1164,1
1165,1
1166,1
1167,1
1168,0
1169,1
1170,0
1171,0
1172,1
1173,0
1174,0
1175,0
1176,1
1177,0
1178,0
1179,1
1180,0
1181,0
1182,1
1183,0
1184,0
1185,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,1
1195,1
1196,0
1197,0
1198,0
1199,0
1200,1
1201,0
1202,0
1203,0
1204,1
1205,0
1206,1
1207,1
1208,0
1209,1
1210,0
1211,1
1212,1
1213,1
1214,0
1215,0
1216,1
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,1
1229,0
1230,1
1231,0
1232,0
1233,1
1234,1
1235,1
1236,0
1237,0
1238,1
1239,0
1240,1
1241,1
1242,1
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,1
1251,1
1252,0
1253,0
1254,0
1255,1
1256,1
1257,1
1258,1
1259,1
1260,0
1261,0
1262,0
1263,0
1264,1
1265,1
1266,0
1267,0
1268,0
1269,1
1270,0
1271,0
1272,1
1273,1
1274,0
1275,0
1276,0
1277,0
1278,1
1279,1
1280,1
1281,0
1282,1
1283,0
1284,0
1285,1
1286,1
1287,0
1288,1
1289,1
1290,1
1291,1
1292,0
1293,1
1294,0
1295,0
1296,0
1297,0
1298,1
1299,0
1300,1
1301,1
1302,0
1303,0
1304,0
1305,0
1306,1
1307,0
1308,0
1309,0
1310,1
1311,0
1312,1
1313,0
1314,1
1315,1
1316,1
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,1
1326,0
1327,0
1328,0
1329,0
1330,0
1331,1
1332,0
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,1
1344,1
1345,0
1346,0
1347,0
1348,1
1349,0
1350,1
1351,0
1352,0
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,0
1360,0
1361,0
1362,1
1363,0
1364,1
1365,1
1366,0
1367,0
1368,1
1369,1
1370,1
1371,0
1372,0
1373,1
1374,0
1375,0
1376,0
1377,1
1378,1
1379,1
1380,0
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,0
1389,1
1390,1
1391,0
1392,0
1393,1
1394,0
1395,1
1396,0
1397,1
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,1
1405,0
1406,1
1407,0
1408,1
1409,0
1410,1
1411,1
1412,1
1413,1
1414,0
1415,0
1416,1
1417,0
1418,1
1419,0
1420,1
1421,0
1422,0
1423,1
1424,0
1425,0
1426,1
1427,0
1428,0
1429,0
1430,0
1431,0
1432,1
1433,1
1434,0
1435,0
1436,1
1437,1
1438,0
1439,1
1440,1
1441,1
1442,0
1443,0
1444,0
1445,1
1446,1
1447,1
1448,0
1449,1
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,1
1457,1
1458,1
1459,0
1460,0
1461,0
1462,1
1463,0
1464,1
1465,1
1466,0
1467,1
1468,0
1469,0
1470,0
1471,0
1472,0
1473,1
1474,0
1475,1
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,1
1483,1
1484,0
1485,1
1486,0
1487,1
1488,0
1489,0
1490,1
1491,0
1492,0
1493,1
1494,0
1495,1
1496,0
1497,0
1498,0
1499,1
1500,0
1501,0
1502,1
1503,0
1504,0
1505,0
1506,0
1507,1
1508,0
1509,1
1510,0
1511,1
1512,1
1513,1
1514,1
1515,0
1516,0
1517,1
1518,0
1519,0
1520,1
1521,0
1522,0
1523,1
1524,0
1525,1
1526,1
1527,0
1528,1
1529,1
1530,0
1531,0
1532,0
1533,1
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,0
1541,1
1542,0
1543,1
1544,0
1545,0
1546,0
1547,0
1548,1
1549,0
1550,0
1551,1
1552,1
1553,1
1554,1
1555,0
1556,1
1557,0
1558,0
1559,0
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,1
1567,1
1568,1
1569,1
1570,0
1571,1
1572,1
1573,0
1574,0
1575,1
1576,1
1577,1
1578,1
1579,1
1580,0
1581,1
1582,0
1583,0
1584,1
1585,0
1586,0
1587,1
1588,0
1589,1
1590,1
1591,1
1592,1
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,1
1604,1
1605,0
1606,1
1607,0
1608,0
1609,0
1610,0
1611,1
1612,1
1613,0
1614,1
1615,1
1616,1
1617,0
1618,1
1619,1
1620,0
1621,0
1622,1
1623,0
1624,1
1625,0
1626,1
1627,0
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,1
1635,0
1636,0
1637,0
1638,0
1639,0
1640,1
1641,0
1642,1
1643,0
1644,0
1645,1
1646,1
1647,1
1648,0
1649,1
1650,1
1651,1
1652,1
1653,0
1654,1
1655,0
1656,0
1657,0
1658,0
1659,1
1660,1
1661,1
1662,0
1663,1
1664,0
1665,0
1666,0
1667,1
1668,0
1669,0
1670,0
1671,1
1672,0
1673,0
1674,1
1675,0
1676,1
1677,1
1678,0
1679,0
1680,0
1681,1
1682,0
1683,0
1684,1
1685,0
1686,1
1687,0
1688,1
1689,0
1690,1
1691,1
1692,1
1693,0
1694,1
1695,0
1696,0
1697,0
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,0
1706,1
1707,1
1708,0
1709,0
1710,1
1711,1
1712,1
1713,0
1714,1
1715,0
1716,1
1717,1
1718,0
1719,0
1720,0
1721,1
1722,0
1723,1
1724,0
1725,1
1726,0
1727,1
1728,0
1729,1
1730,1
1731,0
1732,0
1733,0
1734,1
1735,1
1736,0
1737,0
1738,0
1739,0
1740,1
1741,1
1742,1
1743,0
1744,0
1745,0
1746,0
1747,1
1748,0
1749,1
1750,1
1751,0
1752,0
1753,0
1754,1
1755,0
1756,0
1757,1
1758,1
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,1
1766,0
1767,0
1768,0
1769,1
1770,0
1771,0
1772,0
1773,1
1774,1
1775,1
1776,1
1777,0
1778,1
1779,0
1780,1
1781,0
1782,0
1783,1
1784,1
1785,1
1786,1
1787,0
1788,0
1789,0
1790,1
1791,0
1792,1
1793,0
1794,0
1795,0
1796,1
1797,0
1798,1
1799,0
1800,1
1801,0
1802,1
1803,0
1804,0
1805,0
1806,0
1807,1
1808,1
1809,0
1810,0
1811,1
1812,0
1813,0
1814,0
1815,1
1816,0
1817,1
1818,1
1819,1
1820,0
1821,0
1822,1
1823,0
1824,1
1825,0
1826,1
1827,0
1828,1
1829,0
1830,0
1831,0
1832,1
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,1
1846,0
1847,1
1848,0
1849,1
1850,0
1851,0
1852,1
1853,0
1854,0
1855,0
1856,1
1857,1
1858,0
1859,0
1860,1
1861,0
1862,1
1863,0
1864,0
1865,0
1866,0
1867,0
1868,1
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,0
1888,0
1889,1
1890,1
1891,0
1892,0
1893,1
1894,1
1895,0
1896,0
1897,1
1898,0
1899,0
1900,0
1901,1
1902,1
1903,0
1904,1
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,1
1915,0
1916,0
1917,1
1918,0
1919,0
1920,0
1921,0
1922,0
1923,1
1924,0
1925,1
1926,0
1927,0
1928,1
1929,1
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,1
1937,0
1938,0
1939,1
1940,1
1941,1
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,1
1951,0
1952,1
1953,1
1954,0
1955,1
1956,1
1957,0
1958,1
1959,0
1960,0
1961,1
1962,0
1963,1
1964,0
1965,0
1966,0
1967,0
1968,1
1969,1
1970,0
1971,1
1972,1
1973,0
1974,0
1975,1
1976,0
1977,0
1978,0
1979,0
1980,0
1981,1
1982,0
1983,0
1984,0
1985,1
1986,1
1987,1
1988,1
1989,0
1990,0
1991,1
1992,0
1993,0
1994,0
1995,1
1996,1
1997,1
1998,0
1999,0
2000,1
2001,0
2002,0
2003,1
2004,1
2005,0
2006,1
2007,0
2008,1
2009,1
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,1
2017,1
2018,0
2019,0
2020,1
2021,0
2022,1
2023,0
2024,1
2025,0
2026,1
2027,0
2028,1
2029,0
2030,0
2031,0
2032,1
2033,0
2034,1
2035,0
2036,1
2037,0
2038,0
2039,1
2040,0
2041,1
2042,0
2043,1
2044,1
2045,0
2046,1
2047,1
2048,1
2049,0
2050,0
2051,1
2052,1
2053,1
2054,0
2055,1
2056,1
2057,0
2058,0
2059,1
2060,0
2061,0
2062,0
2063,1
2064,0
2065,1
2066,0
2067,1
2068,1
2069,1
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,1
2078,0
2079,0
2080,0
2081,0
2082,1
2083,0
2084,1
2085,0
2086,1
2087,0
2088,0
2089,0
2090,0
2091,1
2092,0
2093,1
2094,0
2095,0
2096,1
2097,0
2098,0
2099,1
2100,0
2101,0
2102,0
2103,1
2104,1
2105,0
2106,1
2107,1
2108,0
2109,0
2110,0
2111,1
2112,0
2113,1
2114,1
2115,0
2116,1
2117,0
2118,1
2119,0
2120,0
2121,1
2122,0
2123,0
2124,0
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,1
2136,0
2137,1
2138,0
2139,1
2140,1
2141,0
2142,0
2143,0
2144,0
2145,1
2146,0
2147,0
2148,1
2149,0
2150,0
2151,1
2152,1
2153,1
2154,1
2155,0
2156,0
2157,0
2158,1
2159,0
2160,1
2161,0
2162,1
2163,0
2164,0
2165,0
2166,1
2167,1
2168,1
2169,1
2170,0
2171,1
2172,1
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,1
2180,0
2181,0
2182,0
2183,1
2184,0
2185,0
2186,1
2187,1
2188,0
2189,0
2190,0
2191,1
2192,1
2193,1
2194,0
2195,1
2196,1
2197,0
2198,1
2199,0
2200,0
2201,0
2202,1
2203,0
2204,0
2205,0
2206,0
2207,1
2208,0
2209,1
2210,1
2211,0
2212,0
2213,1
2214,1
2215,1
2216,0
2217,0
2218,1
2219,1
2220,0
2221,0
2222,0
2223,1
2224,0
2225,0
2226,1
2227,1
2228,1
2229,0
2230,0
2231,1
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,1
2241,0
2242,0
2243,1
2244,1
2245,1
2246,0
2247,0
2248,0
2249,1
2250,1
2251,1
2252,0
2253,1
2254,0
2255,1
2256,1
2257,1
2258,0
2259,0
2260,0
2261,0
2262,1
2263,1
2264,0
2265,0
2266,0
2267,1
2268,1
2269,0
2270,1
2271,0
2272,0
2273,0
2274,1
2275,1
2276,1
2277,1
2278,0
2279,1
2280,1
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,1
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,1
2295,0
2296,0
2297,1
2298,0
2299,1
2300,0
2301,0
2302,1
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,1
2311,0
2312,0
2313,1
2314,1
2315,0
2316,0
2317,1
2318,1
2319,0
2320,1
2321,0
2322,0
2323,1
2324,1
2325,0
2326,0
2327,0
2328,0
2329,1
2330,0
2331,0
2332,0
2333,0
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,0
2341,1
2342,0
2343,0
2344,0
2345,1
2346,1
2347,0
2348,1
2349,0
2350,1
2351,0
2352,0
2353,0
2354,1
2355,0
2356,0
2357,0
2358,1
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1
2365,1
2366,0
2367,1
2368,1
2369,1
2370,0
2371,1
2372,0
2373,0
2374,0
2375,1
2376,0
2377,0
2378,1
2379,0
2380,0
2381,0
2382,0
2383,0
2384,1
2385,0
2386,0
2387,0
2388,0
2389,0
2390,1
2391,0
2392,0
2393,1
2394,1
2395,1
2396,1
2397,0
2398,0
2399,0
2400,1
2401,1
2402,0
2403,1
2404,0
2405,0
2406,1
2407,1
2408,1
2409,1
2410,0
2411,1
2412,0
2413,0
2414,0
2415,1
2416,0
2417,1
2418,0
2419,1
2420,1
2421,0
2422,1
2423,0
2424,1
2425,1
2426,0
2427,0
2428,0
2429,1
2430,0
2431,0
2432,1
2433,1
2434,0
2435,0
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,1
2443,0
2444,0
2445,1
2446,1
2447,0
2448,1
2449,0
2450,0
2451,0
2452,1
2453,0
2454,0
2455,0
2456,0
2457,1
2458,1
2459,1
2460,0
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,0
2470,0
2471,1
2472,1
2473,0
2474,0
2475,0
2476,1
2477,0
2478,0
2479,1
2480,1
2481,0
2482,0
2483,0
2484,1
2485,0
2486,1
2487,0
2488,1
2489,0
2490,0
2491,0
2492,0
2493,0
2494,1
2495,0
2496,1
2497,0
2498,1
2499,1
2500,0
2501,0
2502,0
2503,0
2504,1
2505,1
2506,0
2507,1
2508,0
2509,1
2510,0
2511,0
2512,0
2513,0
2514,0
2515,1
2516,1
2517,0
2518,1
2519,1
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,1
2529,0
2530,0
2531,0
2532,1
2533,0
2534,1
2535,0
2536,0
2537,1
2538,0
2539,1
2540,1
2541,0
2542,0
2543,1
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,1
2556,0
2557,0
2558,1
2559,0
2560,0
2561,0
2562,1
2563,0
2564,0
2565,0
2566,0
2567,0
2568,1
2569,0
2570,1
2571,0
2572,0
2573,0
2574,1
2575,1
2576,1
2577,1
2578,0
2579,0
2580,0
2581,0
2582,1
2583,1
2584,0
2585,0
2586,1
2587,1
2588,0
2589,0
2590,1
2591,0
2592,1
2593,1
2594,0
2595,0
2596,0
2597,0
2598,1
2599,0
2600,1
2601,0
2602,0
2603,0
2604,1
2605,1
2606,1
2607,1
2608,0
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,0
2616,0
2617,0
2618,1
2619,0
2620,0
2621,1
2622,0
2623,0
2624,1
2625,1
2626,1
2627,1
2628,0
2629,1
2630,1
2631,0
2632,1
2633,0
2634,1
2635,1
2636,0
2637,0
2638,0
2639,0
2640,0
2641,1
2642,0
2643,0
2644,0
2645,1
2646,1
2647,1
2648,0
2649,1
2650,1
2651,0
2652,1
2653,1
2654,0
2655,1
2656,0
2657,0
2658,0
2659,0
2660,1
2661,1
2662,1
2663,0
2664,1
2665,0
2666,1
2667,1
2668,0
2669,0
2670,1
2671,0
2672,0
2673,1
2674,0
2675,0
2676,0
2677,0
2678,0
2679,1
2680,1
2681,1
2682,0
2683,0
2684,0
2685,0
2686,0
2687,1
2688,1
2689,1
2690,1
2691,1
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,1
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,1
2708,1
2709,1
2710,1
2711,0
2712,1
2713,0
2714,1
2715,1
2716,0
2717,1
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,1
2730,1
2731,0
2732,0
2733,1
2734,0
2735,0
2736,1
2737,0
2738,1
2739,1
2740,0
2741,0
2742,0
2743,0
2744,1
2745,0
2746,0
2747,0
2748,1
2749,1
2750,0
2751,0
2752,0
2753,0
2754,1
2755,0
2756,0
2757,0
2758,1
2759,0
2760,0
2761,0
2762,0
2763,0
2764,1
2765,0
2766,1
2767,0
2768,0
2769,0
2770,0
2771,1
2772,0
2773,0
2774,0
2775,1
2776,0
2777,0
2778,1
2779,0
2780,1
2781,1
2782,0
2783,0
2784,0
2785,1
2786,1
2787,1
2788,0
2789,1
2790,0
2791,1
2792,0
2793,0
2794,1
2795,0
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,0
2803,1
2804,1
2805,0
2806,1
2807,1
2808,0
2809,0
2810,0
2811,1
2812,1
2813,0
2814,1
2815,0
2816,0
2817,0
2818,0
2819,1
2820,0
2821,0
2822,0
2823,0
2824,0
2825,1
2826,1
2827,0
2828,1
2829,1
2830,0
2831,1
2832,0
2833,0
2834,0
2835,0
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,0
2843,1
2844,1
2845,1
2846,0
2847,0
2848,1
2849,1
2850,0
2851,0
2852,1
2853,0
2854,1
2855,1
2856,0
2857,0
2858,0
2859,1
2860,0
2861,0
2862,1
2863,1
2864,0
2865,0
2866,0
2867,1
2868,1
2869,1
2870,0
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,0
2878,0
2879,1
2880,0
2881,1
2882,0
2883,1
2884,0
2885,0
2886,1
2887,1
2888,0
2889,0
2890,0
2891,0
2892,0
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,0
2900,0
2901,1
2902,1
2903,1
2904,1
2905,1
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,1
2913,0
2914,0
2915,0
2916,1
2917,0
2918,1
2919,1
2920,0
2921,1
2922,0
2923,1
2924,0
2925,0
2926,1
2927,1
2928,0
2929,1
2930,0
2931,0
2932,1
2933,1
2934,0
2935,0
2936,1
2937,1
2938,1
2939,0
2940,0
2941,0
2942,0
2943,1
2944,1
2945,1
2946,0
2947,0
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,0
2955,1
2956,0
2957,0
2958,1
2959,0
2960,0
2961,1
2962,0
2963,0
2964,1
2965,0
2966,0
2967,0
2968,1
2969,1
2970,0
2971,0
2972,1
2973,0
2974,0
2975,1
2976,1
2977,0
2978,1
2979,1
2980,1
2981,0
2982,1
2983,0
2984,0
2985,0
2986,0
2987,1
2988,1
2989,0
2990,1
2991,0
2992,0
2993,0
2994,1
2995,0
2996,0
2997,0
2998,1
2999,0
